,iso3,country,year,month,unrest_index
467,EGY,Egypt,2010,4,0.04929213632989668
468,LBY,Libya,2010,4,0.039960430268252245
469,SDN,Sudan,2010,4,0.9740286218826681
470,DZA,Algeria,2010,5,0.015605056820212099
471,EGY,Egypt,2010,5,0.050529910717974136
472,LBY,Libya,2010,5,0.013768654399830133
473,SDN,Sudan,2010,5,0.2008879763635847
474,DZA,Algeria,2010,6,0.08040664333349748
475,EGY,Egypt,2010,6,0.072572898601384
476,LBY,Libya,2010,6,0.026812837776691745
477,MAR,Morocco,2010,6,0.0003901264205052879
478,SDN,Sudan,2010,6,0.11901979368123274
479,DZA,Algeria,2010,7,0.024870559307213047
480,EGY,Egypt,2010,7,0.04109581202325524
481,MAR,Morocco,2010,7,0.0004876580256316376
482,SDN,Sudan,2010,7,0.26947891156306014
483,DZA,Algeria,2010,8,0.025358217332844685
484,EGY,Egypt,2010,8,0.01188788441421304
485,MAR,Morocco,2010,8,0.23324766482800527
486,SDN,Sudan,2010,8,0.1771852004223623
487,TUN,Tunisia,2010,8,0.0018531004974002008
488,DZA,Algeria,2010,9,0.013166766692053994
489,EGY,Egypt,2010,9,0.07939480294782814
490,MAR,Morocco,2010,9,0.08021141524064798
491,SDN,Sudan,2010,9,0.17628823070572733
492,DZA,Algeria,2010,10,0.06596393775510465
493,EGY,Egypt,2010,10,0.024656649005121517
494,LBY,Libya,2010,10,0.0014629740768948851
495,MAR,Morocco,2010,10,0.0012679108666422412
496,SDN,Sudan,2010,10,0.10039633654541508
497,DZA,Algeria,2010,11,0.036964478342877444
498,EGY,Egypt,2010,11,0.13429028278756688
499,MAR,Morocco,2010,11,0.15816455944605937
500,SDN,Sudan,2010,11,0.07642368048325549
501,DZA,Algeria,2010,12,0.0878153964824798
502,EGY,Egypt,2010,12,0.10205722454800958
503,MAR,Morocco,2010,12,0.0014629740768948851
504,SDN,Sudan,2010,12,0.2902949596801904
505,TUN,Tunisia,2010,12,0.3634905459208082
506,DZA,Algeria,2011,1,2.698553620426944
507,EGY,Egypt,2011,1,2.648581915921887
508,LBY,Libya,2011,1,0.11816673609497338
509,MAR,Morocco,2011,1,0.6937710896190904
510,SDN,Sudan,2011,1,0.6185487248619796
511,TUN,Tunisia,2011,1,9.966325510873485
512,DZA,Algeria,2011,2,3.1260855094405033
513,EGY,Egypt,2011,2,7.597143924932944
514,LBY,Libya,2011,2,6.578685742215581
515,MAR,Morocco,2011,2,2.75739168603438
516,SDN,Sudan,2011,2,0.8054329123579731
517,TUN,Tunisia,2011,2,5.253502589385727
518,DZA,Algeria,2011,3,0.37765421174074215
519,EGY,Egypt,2011,3,1.0980214984403094
520,LBY,Libya,2011,3,3.5067087838008497
521,MAR,Morocco,2011,3,0.9944346820734368
522,SDN,Sudan,2011,3,0.2914961460664968
523,TUN,Tunisia,2011,3,1.1680098790463291
524,DZA,Algeria,2011,4,0.3326312640720614
525,EGY,Egypt,2011,4,0.5977124145307431
526,LBY,Libya,2011,4,1.1598894180822372
527,MAR,Morocco,2011,4,0.5365654614322259
528,SDN,Sudan,2011,4,0.11428985388475053
529,TUN,Tunisia,2011,4,0.3132001359295852
530,DZA,Algeria,2011,5,0.14700523589678333
531,EGY,Egypt,2011,5,0.5830125242744012
532,LBY,Libya,2011,5,0.801576551676948
533,MAR,Morocco,2011,5,0.6784182010118928
534,SDN,Sudan,2011,5,0.18347366991477077
535,TUN,Tunisia,2011,5,0.6440469687668533
536,DZA,Algeria,2011,6,0.026333533384107932
537,EGY,Egypt,2011,6,0.39038633633740855
538,LBY,Libya,2011,6,0.5612904384956556
539,MAR,Morocco,2011,6,0.8863022891915149
540,SDN,Sudan,2011,6,0.13702393493364454
541,TUN,Tunisia,2011,6,0.3426334618682341
542,DZA,Algeria,2011,7,0.04037808452229888
543,EGY,Egypt,2011,7,0.5360137985985015
544,LBY,Libya,2011,7,0.48596731170086416
545,MAR,Morocco,2011,7,0.7377835632689483
546,SDN,Sudan,2011,7,0.15577079288028253
547,TUN,Tunisia,2011,7,0.4723442541921623
548,DZA,Algeria,2011,8,0.5398262483801605
549,EGY,Egypt,2011,8,0.5434212062099227
550,LBY,Libya,2011,8,1.6926815431726496
551,MAR,Morocco,2011,8,0.07209205253257034
552,SDN,Sudan,2011,8,0.07965354023525079
553,TUN,Tunisia,2011,8,0.6051114068333693
554,DZA,Algeria,2011,9,0.6263245351730908
555,EGY,Egypt,2011,9,0.474146722352021
556,LBY,Libya,2011,9,1.1405650677949668
557,MAR,Morocco,2011,9,0.2142397033054141
558,SDN,Sudan,2011,9,0.15638562275905876
559,TUN,Tunisia,2011,9,0.37453160481947667
560,DZA,Algeria,2011,10,0.17913485961873368
561,EGY,Egypt,2011,10,0.6950383481200639
562,LBY,Libya,2011,10,1.8332569706372557
563,MAR,Morocco,2011,10,0.537881354590835
564,SDN,Sudan,2011,10,0.3178506648240988
565,TUN,Tunisia,2011,10,2.741513231927491
566,DZA,Algeria,2011,11,0.42261650767912295
567,EGY,Egypt,2011,11,2.1638121737275955
568,LBY,Libya,2011,11,2.2015615611001933
569,MAR,Morocco,2011,11,2.281153948805969
570,SDN,Sudan,2011,11,0.15115702320468133
571,TUN,Tunisia,2011,11,0.6714272317892898
572,DZA,Algeria,2011,12,0.459080767703098
573,EGY,Egypt,2011,12,0.7441606236240474
574,LBY,Libya,2011,12,0.4379862336285636
575,MAR,Morocco,2011,12,0.4467802557316999
576,SDN,Sudan,2011,12,0.23971737652866154
577,TUN,Tunisia,2011,12,0.5165390461080478
578,DZA,Algeria,2012,1,0.4599835066963556
579,EGY,Egypt,2012,1,0.32217464598004764
580,LBY,Libya,2012,1,0.40982989080729204
581,MAR,Morocco,2012,1,0.12469424668431513
582,SDN,Sudan,2012,1,0.15357947411322387
583,TUN,Tunisia,2012,1,0.3712439953572142
584,DZA,Algeria,2012,2,0.5385853278050736
585,EGY,Egypt,2012,2,0.6975477313573457
586,LBY,Libya,2012,2,0.2917018019140052
587,MAR,Morocco,2012,2,0.30616979853237736
588,SDN,Sudan,2012,2,0.15092415046772983
589,TUN,Tunisia,2012,2,0.3659472953201198
590,DZA,Algeria,2012,3,0.47137499485275425
591,EGY,Egypt,2012,3,0.2238272658429242
592,LBY,Libya,2012,3,0.5268545357526111
593,MAR,Morocco,2012,3,0.5868579586172126
594,SDN,Sudan,2012,3,0.4168778342575674
595,TUN,Tunisia,2012,3,0.39102175032512243
596,DZA,Algeria,2012,4,0.46917314541190425
597,EGY,Egypt,2012,4,0.5668224055692092
598,LBY,Libya,2012,4,0.37861849716663365
599,MAR,Morocco,2012,4,0.34343036131468624
600,SDN,Sudan,2012,4,0.05886228924373432
601,TUN,Tunisia,2012,4,0.387347018452464
602,DZA,Algeria,2012,5,1.0408654621786355
603,EGY,Egypt,2012,5,0.9364890913235588
604,LBY,Libya,2012,5,0.4510469885074839
605,MAR,Morocco,2012,5,0.6812815957319651
606,SDN,Sudan,2012,5,0.08233657571713918
607,TUN,Tunisia,2012,5,0.5656686873325043
608,DZA,Algeria,2012,6,0.24991724808086194
609,EGY,Egypt,2012,6,1.7628141798968968
610,LBY,Libya,2012,6,0.4698189678265597
611,MAR,Morocco,2012,6,0.3390673839512631
612,SDN,Sudan,2012,6,0.5140443848978337
613,TUN,Tunisia,2012,6,0.3768280632030666
614,DZA,Algeria,2012,7,0.3333540596604707
615,EGY,Egypt,2012,7,0.37534835198186556
616,LBY,Libya,2012,7,1.057959209522867
617,SDN,Sudan,2012,7,0.8205990579764992
618,TUN,Tunisia,2012,7,0.5314630248360541
619,DZA,Algeria,2012,8,0.2512314477071237
620,EGY,Egypt,2012,8,0.3886926813830424
621,LBY,Libya,2012,8,0.3969024629846142
622,MAR,Morocco,2012,8,0.44840471951917193
623,SDN,Sudan,2012,8,0.11289043530478168
624,TUN,Tunisia,2012,8,0.5081734414852921
625,DZA,Algeria,2012,9,0.22770303125106509
626,EGY,Egypt,2012,9,0.5192749260524339
627,LBY,Libya,2012,9,1.7451163818940962
628,MAR,Morocco,2012,9,0.5087517513822406
629,SDN,Sudan,2012,9,0.5418073815864727
630,TUN,Tunisia,2012,9,0.5749689393998773
631,DZA,Algeria,2012,10,0.24626256340234187
632,EGY,Egypt,2012,10,0.26192124777040304
633,LBY,Libya,2012,10,1.2603106937191242
634,MAR,Morocco,2012,10,0.28878483100713187
635,SDN,Sudan,2012,10,0.3078755303234265
636,TUN,Tunisia,2012,10,0.2761596491223971
637,DZA,Algeria,2012,11,0.06228166977974359
638,EGY,Egypt,2012,11,0.8084573151295621
639,LBY,Libya,2012,11,0.7464799187412969
640,MAR,Morocco,2012,11,0.06125753329449393
641,SDN,Sudan,2012,11,0.37474485912620975
642,TUN,Tunisia,2012,11,0.23267884374633838
643,DZA,Algeria,2012,12,0.4847216203193572
644,EGY,Egypt,2012,12,1.4160983886260499
645,LBY,Libya,2012,12,0.4565508263739171
646,MAR,Morocco,2012,12,0.6485270357404499
647,SDN,Sudan,2012,12,0.3011868929423409
648,TUN,Tunisia,2012,12,0.429912568255986
649,DZA,Algeria,2013,1,1.7765292442424379
650,EGY,Egypt,2013,1,0.40878749407843984
651,LBY,Libya,2013,1,0.440644946592206
652,MAR,Morocco,2013,1,0.060086003615378386
653,SDN,Sudan,2013,1,0.381011414414695
654,TUN,Tunisia,2013,1,0.4519842478894258
655,DZA,Algeria,2013,2,0.6451559963557219
656,EGY,Egypt,2013,2,0.546104855074181
657,LBY,Libya,2013,2,0.21780996130413613
658,MAR,Morocco,2013,2,0.611746958358577
659,SDN,Sudan,2013,2,0.33976289098596346
660,TUN,Tunisia,2013,2,2.1205371466941827
661,DZA,Algeria,2013,3,0.8132599034696268
662,EGY,Egypt,2013,3,0.4322748704611482
663,LBY,Libya,2013,3,0.31445370618356305
664,MAR,Morocco,2013,3,0.505089620015805
665,SDN,Sudan,2013,3,0.1954335626102589
666,TUN,Tunisia,2013,3,0.5520828536905458
667,DZA,Algeria,2013,4,0.6642869414002446
668,EGY,Egypt,2013,4,0.31700534019169396
669,LBY,Libya,2013,4,0.24878502041428374
670,MAR,Morocco,2013,4,0.2552013735334588
671,SDN,Sudan,2013,4,0.3746067505412355
672,TUN,Tunisia,2013,4,0.4184687400119236
673,DZA,Algeria,2013,5,0.45286908197655773
674,EGY,Egypt,2013,5,0.24850337578516135
675,LBY,Libya,2013,5,0.8079317090800522
676,MAR,Morocco,2013,5,0.5172183953323829
677,SDN,Sudan,2013,5,0.1926915131023542
678,TUN,Tunisia,2013,5,0.43611521329608627
679,DZA,Algeria,2013,6,0.47345750798688324
680,EGY,Egypt,2013,6,0.49939713641867595
681,LBY,Libya,2013,6,0.4456233777653129
682,MAR,Morocco,2013,6,0.6413075931678938
683,SDN,Sudan,2013,6,0.17040753867319977
684,TUN,Tunisia,2013,6,0.5388267771354879
685,DZA,Algeria,2013,7,0.13762719128246786
686,EGY,Egypt,2013,7,4.0824541238234975
687,LBY,Libya,2013,7,0.3829502714523869
688,MAR,Morocco,2013,7,0.1310360738888585
689,SDN,Sudan,2013,7,0.28993975268373784
690,TUN,Tunisia,2013,7,1.184402779488422
691,DZA,Algeria,2013,8,0.17639961427878428
692,EGY,Egypt,2013,8,2.988380059759943
693,LBY,Libya,2013,8,0.19565796365329613
694,MAR,Morocco,2013,8,0.8993926643000567
695,SDN,Sudan,2013,8,0.15974264607170674
696,TUN,Tunisia,2013,8,0.3514021956714344
697,DZA,Algeria,2013,9,0.08059309149004742
698,EGY,Egypt,2013,9,0.7772587756144381
699,LBY,Libya,2013,9,0.29353564076905925
700,MAR,Morocco,2013,9,0.3243084567435329
701,SDN,Sudan,2013,9,1.6761584219568506
702,TUN,Tunisia,2013,9,0.4628279786921511
703,DZA,Algeria,2013,10,0.16377384217372784
704,EGY,Egypt,2013,10,0.8112113437699069
705,LBY,Libya,2013,10,0.6784241314791541
706,MAR,Morocco,2013,10,0.321288010340655
707,SDN,Sudan,2013,10,1.6547859650706127
708,TUN,Tunisia,2013,10,0.2543175447055526
709,DZA,Algeria,2013,11,0.15896858419426307
710,EGY,Egypt,2013,11,0.9546565526087503
711,LBY,Libya,2013,11,0.6006493862334743
712,MAR,Morocco,2013,11,0.06690230923683219
713,SDN,Sudan,2013,11,0.3926938769641173
714,TUN,Tunisia,2013,11,0.40213052878164623
715,DZA,Algeria,2013,12,0.2188579042436556
716,EGY,Egypt,2013,12,0.8740513822321163
717,LBY,Libya,2013,12,0.4403053555091857
718,MAR,Morocco,2013,12,0.13103749010334328
719,SDN,Sudan,2013,12,0.16042777377782186
720,TUN,Tunisia,2013,12,0.35175728684164254
721,DZA,Algeria,2014,1,0.3856380047287327
722,EGY,Egypt,2014,1,0.7851768426221709
723,LBY,Libya,2014,1,0.8393437423704299
724,MAR,Morocco,2014,1,0.12995701154997025
725,SDN,Sudan,2014,1,0.20971485115287725
726,TUN,Tunisia,2014,1,0.42885639352158145
727,DZA,Algeria,2014,2,0.39569831248262577
728,EGY,Egypt,2014,2,0.4832261571641308
729,LBY,Libya,2014,2,0.7433662038092494
730,MAR,Morocco,2014,2,0.5035768174844278
731,SDN,Sudan,2014,2,0.1473173524753949
732,TUN,Tunisia,2014,2,0.33666996279090866
733,DZA,Algeria,2014,3,0.9548122760551775
734,EGY,Egypt,2014,3,0.5647113948543243
735,LBY,Libya,2014,3,0.7498888478541379
736,MAR,Morocco,2014,3,0.19192225794430848
737,SDN,Sudan,2014,3,0.3511056314339689
738,TUN,Tunisia,2014,3,0.26284053854275063
739,DZA,Algeria,2014,4,1.0568308063704928
740,EGY,Egypt,2014,4,0.5321735466723472
741,LBY,Libya,2014,4,0.47169133086357384
742,MAR,Morocco,2014,4,0.1915447749202403
743,SDN,Sudan,2014,4,0.2899669635523839
744,TUN,Tunisia,2014,4,0.19894042122485328
745,DZA,Algeria,2014,5,0.2673042881873874
746,EGY,Egypt,2014,5,0.7523982434026308
747,LBY,Libya,2014,5,0.6838787669301931
748,MAR,Morocco,2014,5,0.12728144038645248
749,SDN,Sudan,2014,5,0.4656454768873787
750,TUN,Tunisia,2014,5,0.1912961896710344
751,DZA,Algeria,2014,6,0.20195679261728602
752,EGY,Egypt,2014,6,0.4603235335068665
753,LBY,Libya,2014,6,0.4996641776257702
754,MAR,Morocco,2014,6,0.558505177586599
755,SDN,Sudan,2014,6,0.17536709771839376
756,TUN,Tunisia,2014,6,0.17428703761388106
757,DZA,Algeria,2014,7,0.25189296241955245
758,EGY,Egypt,2014,7,0.24057631686637154
759,LBY,Libya,2014,7,0.3943353045507989
760,MAR,Morocco,2014,7,0.06804133444432084
761,SDN,Sudan,2014,7,0.1014328693313788
762,TUN,Tunisia,2014,7,0.12230020779997704
763,DZA,Algeria,2014,8,0.004974111861442587
764,EGY,Egypt,2014,8,0.34181363702657386
765,LBY,Libya,2014,8,0.5303085022467693
766,MAR,Morocco,2014,8,0.0668569799830582
767,SDN,Sudan,2014,8,0.15103551257804326
768,TUN,Tunisia,2014,8,0.07835033147850629
769,DZA,Algeria,2014,9,0.31234179770527315
770,EGY,Egypt,2014,9,0.3048180002879045
771,LBY,Libya,2014,9,0.5804218518740852
772,MAR,Morocco,2014,9,0.25427394285373983
773,SDN,Sudan,2014,9,0.31537042670313103
774,TUN,Tunisia,2014,9,0.18645516509845958
775,DZA,Algeria,2014,10,0.5342556985241833
776,EGY,Egypt,2014,10,0.31002388875519993
777,LBY,Libya,2014,10,0.5495470330613199
778,MAR,Morocco,2014,10,0.12972803991911486
779,SDN,Sudan,2014,10,0.10826008169022164
780,TUN,Tunisia,2014,10,1.1063228073228082
781,DZA,Algeria,2014,11,0.21658180771750699
782,EGY,Egypt,2014,11,0.42111551955509297
783,LBY,Libya,2014,11,0.7167208174426043
784,MAR,Morocco,2014,11,0.32267740559848784
785,SDN,Sudan,2014,11,0.21561052455688423
786,TUN,Tunisia,2014,11,0.9324998962192838
787,DZA,Algeria,2014,12,0.21669805818037433
788,EGY,Egypt,2014,12,0.3329079035179171
789,LBY,Libya,2014,12,0.39065316837274444
790,MAR,Morocco,2014,12,0.13253050834533564
791,SDN,Sudan,2014,12,0.14571221805873075
792,TUN,Tunisia,2014,12,1.215520716060585
793,SAU,Saudi Arabia,2015,1,0.5623248938557883
794,YEM,Yemen,2015,1,1.4392990540458772
795,DZA,Algeria,2015,1,0.5860472332243224
796,EGY,Egypt,2015,1,0.34723430054568155
797,LBY,Libya,2015,1,0.37559062258279363
798,MAR,Morocco,2015,1,0.5859008872652535
799,SDN,Sudan,2015,1,0.38816189823306557
800,TUN,Tunisia,2015,1,0.19345162955659445
801,YEM,Yemen,2015,2,1.09407993151671
802,DZA,Algeria,2015,2,0.8373803868030355
803,EGY,Egypt,2015,2,0.4039928883080325
804,LBY,Libya,2015,2,0.5291876022347646
805,MAR,Morocco,2015,2,0.0701541166563788
806,SDN,Sudan,2015,2,0.27426855297602015
807,TUN,Tunisia,2015,2,0.2710710151095186
808,SAU,Saudi Arabia,2015,3,0.46764088495432155
809,YEM,Yemen,2015,3,1.1873227291142807
810,DZA,Algeria,2015,3,0.7455849838035391
811,EGY,Egypt,2015,3,0.3685645401695784
812,LBY,Libya,2015,3,0.4643637395048537
813,MAR,Morocco,2015,3,0.26802860701357356
814,SDN,Sudan,2015,3,0.3220610747479323
815,TUN,Tunisia,2015,3,0.31550447477676147
816,SAU,Saudi Arabia,2015,4,0.6597542150722514
817,YEM,Yemen,2015,4,2.2551993408051856
818,DZA,Algeria,2015,4,0.019603852630391494
819,EGY,Egypt,2015,4,0.32276621587522936
820,LBY,Libya,2015,4,0.4022245834154776
821,MAR,Morocco,2015,4,0.13690502741383703
822,SDN,Sudan,2015,4,0.5927256249812182
823,TUN,Tunisia,2015,4,0.048896586917132
824,SAU,Saudi Arabia,2015,5,0.2170920070107697
825,YEM,Yemen,2015,5,1.9722640332312356
826,DZA,Algeria,2015,5,0.1296325952636949
827,EGY,Egypt,2015,5,0.3128715508041502
828,LBY,Libya,2015,5,0.5054618247148983
829,MAR,Morocco,2015,5,0.07205162882242389
830,SDN,Sudan,2015,5,0.23174180818873572
831,TUN,Tunisia,2015,5,0.24488148814780258
832,SAU,Saudi Arabia,2015,6,0.3445425388131009
833,YEM,Yemen,2015,6,1.6244912915390162
834,DZA,Algeria,2015,6,0.12307825541353228
835,EGY,Egypt,2015,6,0.3310499836521914
836,LBY,Libya,2015,6,0.22619369056371644
837,MAR,Morocco,2015,6,0.13829485527356306
838,SDN,Sudan,2015,6,0.2647671298065028
839,TUN,Tunisia,2015,6,0.16020051006445424
840,SAU,Saudi Arabia,2015,7,0.24426847702303062
841,YEM,Yemen,2015,7,0.9441793525851172
842,DZA,Algeria,2015,7,0.2594264602108065
843,EGY,Egypt,2015,7,0.2412483767569543
844,LBY,Libya,2015,7,0.3251982879211842
845,MAR,Morocco,2015,7,0.1383262097785778
846,SDN,Sudan,2015,7,0.13588351069146704
847,TUN,Tunisia,2015,7,0.266312900155236
848,SAU,Saudi Arabia,2015,8,0.09216736684437789
849,YEM,Yemen,2015,8,1.2046128549152495
850,DZA,Algeria,2015,8,0.1275300473712847
851,EGY,Egypt,2015,8,0.2401310394073231
852,LBY,Libya,2015,8,0.2922927830789289
853,MAR,Morocco,2015,8,0.003316074574295086
854,SDN,Sudan,2015,8,0.06271282209622749
855,TUN,Tunisia,2015,8,0.20240532843962758
856,SAU,Saudi Arabia,2015,9,0.5308227240794163
857,YEM,Yemen,2015,9,1.6365646051406726
858,DZA,Algeria,2015,9,0.0681582682714505
859,EGY,Egypt,2015,9,0.30463956717426954
860,LBY,Libya,2015,9,0.23885277242817984
861,MAR,Morocco,2015,9,0.3396965085726865
862,SDN,Sudan,2015,9,0.1550660111850592
863,TUN,Tunisia,2015,9,0.09952100022770374
864,SAU,Saudi Arabia,2015,10,1.5273819487823626
865,YEM,Yemen,2015,10,1.6981701117000434
866,DZA,Algeria,2015,10,0.378942169686843
867,EGY,Egypt,2015,10,0.2328235831131792
868,LBY,Libya,2015,10,0.5230657564742811
869,MAR,Morocco,2015,10,0.470985725897282
870,SDN,Sudan,2015,10,0.09980411724777628
871,TUN,Tunisia,2015,10,0.32896894747315186
872,SAU,Saudi Arabia,2015,11,0.5287584451348274
873,YEM,Yemen,2015,11,1.3646011934426228
874,DZA,Algeria,2015,11,0.12550675706103726
875,EGY,Egypt,2015,11,0.20102452805285795
876,LBY,Libya,2015,11,0.22485073570933234
877,MAR,Morocco,2015,11,0.26961308174607485
878,SDN,Sudan,2015,11,0.10704781986368124
879,TUN,Tunisia,2015,11,0.1398318816773663
880,SAU,Saudi Arabia,2015,12,0.31028171129161086
881,YEM,Yemen,2015,12,1.287582358549503
882,DZA,Algeria,2015,12,0.12453492552551755
883,EGY,Egypt,2015,12,0.10456454817553819
884,LBY,Libya,2015,12,0.2479665351887349
885,MAR,Morocco,2015,12,0.135096925100535
886,SDN,Sudan,2015,12,0.10416375427491593
887,TUN,Tunisia,2015,12,0.04326159305651328
888,BHR,Bahrain,2016,1,0.422272227598786
889,IRN,Iran,2016,1,0.6113673434397431
890,IRQ,Iraq,2016,1,1.48900320715147
891,JOR,Jordan,2016,1,0.088864425747988
892,KWT,Kuwait,2016,1,1.081603332882808
893,LBN,Lebanon,2016,1,0.3827302620264963
894,SAU,Saudi Arabia,2016,1,3.152171897608008
895,YEM,Yemen,2016,1,1.7500252439127595
896,DZA,Algeria,2016,1,0.28202365521778955
897,EGY,Egypt,2016,1,0.20922781401773327
898,LBY,Libya,2016,1,0.28372806530254446
899,MAR,Morocco,2016,1,0.0722402698324423
900,SDN,Sudan,2016,1,0.4982716230443374
901,TUN,Tunisia,2016,1,0.5439819006013856
902,BHR,Bahrain,2016,2,0.5782598967626974
903,IRN,Iran,2016,2,0.41806456317199325
904,IRQ,Iraq,2016,2,1.4865367960539522
905,JOR,Jordan,2016,2,0.13070697250827096
906,KWT,Kuwait,2016,2,0.11959812891601758
907,LBN,Lebanon,2016,2,0.12390778350804134
908,OMN,Oman,2016,2,0.0
909,SAU,Saudi Arabia,2016,2,0.41349421190337843
910,YEM,Yemen,2016,2,1.397345112120225
911,DZA,Algeria,2016,2,0.2749594477489694
912,EGY,Egypt,2016,2,0.15235585349559558
913,LBY,Libya,2016,2,0.33712525140432
914,MAR,Morocco,2016,2,0.13194553647073554
915,SDN,Sudan,2016,2,0.1849768045626315
916,TUN,Tunisia,2016,2,0.2968756894602955
917,BHR,Bahrain,2016,3,0.12861892309225684
918,IRN,Iran,2016,3,0.2978373755466467
919,IRQ,Iraq,2016,3,1.637456417356372
920,JOR,Jordan,2016,3,0.048223584963886734
921,KWT,Kuwait,2016,3,0.0007802528410106313
922,LBN,Lebanon,2016,3,0.1408338423972268
923,OMN,Oman,2016,3,0.2975887785702247
924,SAU,Saudi Arabia,2016,3,0.12251738511839375
925,YEM,Yemen,2016,3,1.004517452967952
926,DZA,Algeria,2016,3,0.08774980651726724
927,EGY,Egypt,2016,3,0.11344866595269222
928,LBY,Libya,2016,3,0.23274347291564795
929,MAR,Morocco,2016,3,0.2008217015342875
930,SDN,Sudan,2016,3,0.20676700286781058
931,TUN,Tunisia,2016,3,0.07422155150113394
932,BHR,Bahrain,2016,4,0.28702856883703254
933,IRN,Iran,2016,4,0.26948895782887683
934,IRQ,Iraq,2016,4,2.1555362790342674
935,JOR,Jordan,2016,4,0.08838060255030408
936,LBN,Lebanon,2016,4,0.18457668712893263
937,SAU,Saudi Arabia,2016,4,0.6859327059722625
938,YEM,Yemen,2016,4,1.2168596379281054
